Case ID,Activity,Resource,Complete Timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
174024,W_Completeren aanvraag\\START,11180,2011/10/03 14:30:30.213,5000,W_Completeren aanvraag,START
174084,W_Completeren aanvraag\\START,10809,2011/10/03 14:30:34.023,8400,W_Completeren aanvraag,START
174084,A_ACCEPTED\\COMPLETE,10809,2011/10/03 14:30:47.140,8400,A_ACCEPTED,COMPLETE
174012,O_SELECTED\\COMPLETE,11120,2011/10/03 14:31:08.751,7500,O_SELECTED,COMPLETE
174012,O_CANCELLED\\COMPLETE,11120,2011/10/03 14:31:08.751,7500,O_CANCELLED,COMPLETE
174012,O_CREATED\\COMPLETE,11120,2011/10/03 14:31:10.396,7500,O_CREATED,COMPLETE
174012,O_SENT\\COMPLETE,11120,2011/10/03 14:31:10.434,7500,O_SENT,COMPLETE
174012,W_Nabellen offertes\\SCHEDULE,,2011/10/03 14:31:10.668,7500,W_Nabellen offertes,SCHEDULE
174012,W_Nabellen offertes\\COMPLETE,,2011/10/03 14:31:12.193,7500,W_Nabellen offertes,COMPLETE
174084,O_SELECTED\\COMPLETE,10809,2011/10/03 14:31:15.008,8400,O_SELECTED,COMPLETE
174084,A_FINALIZED\\COMPLETE,10809,2011/10/03 14:31:15.008,8400,A_FINALIZED,COMPLETE
174084,O_CREATED\\COMPLETE,10809,2011/10/03 14:31:17.345,8400,O_CREATED,COMPLETE
174084,O_SENT\\COMPLETE,10809,2011/10/03 14:31:17.493,8400,O_SENT,COMPLETE
174084,W_Nabellen offertes\\SCHEDULE,10809,2011/10/03 14:31:18.210,8400,W_Nabellen offertes,SCHEDULE
174084,W_Completeren aanvraag\\COMPLETE,10809,2011/10/03 14:31:21.130,8400,W_Completeren aanvraag,COMPLETE
174108,A_SUBMITTED\\COMPLETE,112,2011/10/03 14:31:34.141,10000,A_SUBMITTED,COMPLETE
174108,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 14:31:34.644,10000,A_PARTLYSUBMITTED,COMPLETE
174024,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 14:31:35.509,5000,W_Completeren aanvraag,COMPLETE
174084,W_Nabellen offertes\\START,10809,2011/10/03 14:31:44.538,8400,W_Nabellen offertes,START
174012,W_Nabellen offertes\\START,,2011/10/03 14:31:56.890,7500,W_Nabellen offertes,START
174108,A_DECLINED\\COMPLETE,112,2011/10/03 14:32:15.401,10000,A_DECLINED,COMPLETE
174084,O_SENT_BACK\\COMPLETE,10809,2011/10/03 14:34:06.868,8400,O_SENT_BACK,COMPLETE
174084,W_Valideren aanvraag\\SCHEDULE,10809,2011/10/03 14:34:07.161,8400,W_Valideren aanvraag,SCHEDULE
174084,W_Nabellen offertes\\COMPLETE,10809,2011/10/03 14:34:08.467,8400,W_Nabellen offertes,COMPLETE
174084,W_Valideren aanvraag\\START,10809,2011/10/03 14:34:24.488,8400,W_Valideren aanvraag,START
174012,W_Nabellen offertes\\COMPLETE,,2011/10/03 14:34:33.795,7500,W_Nabellen offertes,COMPLETE
174084,W_Nabellen incomplete dossiers\\SCHEDULE,10809,2011/10/03 14:34:38.346,8400,W_Nabellen incomplete dossiers,SCHEDULE
174084,W_Valideren aanvraag\\COMPLETE,10809,2011/10/03 14:34:41.150,8400,W_Valideren aanvraag,COMPLETE
174084,W_Nabellen incomplete dossiers\\START,10809,2011/10/03 14:34:58.546,8400,W_Nabellen incomplete dossiers,START
173784,W_Completeren aanvraag\\START,,2011/10/03 14:35:23.828,5000,W_Completeren aanvraag,START
174084,W_Nabellen incomplete dossiers\\COMPLETE,10809,2011/10/03 14:36:30.420,8400,W_Nabellen incomplete dossiers,COMPLETE
174060,W_Nabellen offertes\\START,,2011/10/03 14:36:46.574,6000,W_Nabellen offertes,START
173784,W_Completeren aanvraag\\COMPLETE,,2011/10/03 14:36:50.819,5000,W_Completeren aanvraag,COMPLETE
173793,W_Completeren aanvraag\\START,,2011/10/03 14:37:27.455,6000,W_Completeren aanvraag,START
174105,A_ACCEPTED\\COMPLETE,10629,2011/10/03 14:37:36.840,5000,A_ACCEPTED,COMPLETE
174105,O_SELECTED\\COMPLETE,10629,2011/10/03 14:38:13.754,5000,O_SELECTED,COMPLETE
174105,A_FINALIZED\\COMPLETE,10629,2011/10/03 14:38:13.755,5000,A_FINALIZED,COMPLETE
174105,O_CREATED\\COMPLETE,10629,2011/10/03 14:38:14.802,5000,O_CREATED,COMPLETE
174105,O_SENT\\COMPLETE,10629,2011/10/03 14:38:14.839,5000,O_SENT,COMPLETE
174105,W_Nabellen offertes\\SCHEDULE,10629,2011/10/03 14:38:16.167,5000,W_Nabellen offertes,SCHEDULE
174105,W_Completeren aanvraag\\COMPLETE,10629,2011/10/03 14:38:17.392,5000,W_Completeren aanvraag,COMPLETE
173871,W_Completeren aanvraag\\START,11201,2011/10/03 14:38:26.191,15500,W_Completeren aanvraag,START
174105,W_Nabellen offertes\\START,10629,2011/10/03 14:39:03.399,5000,W_Nabellen offertes,START
174105,O_SENT_BACK\\COMPLETE,10629,2011/10/03 14:39:18.623,5000,O_SENT_BACK,COMPLETE
174105,W_Valideren aanvraag\\SCHEDULE,10629,2011/10/03 14:39:18.897,5000,W_Valideren aanvraag,SCHEDULE
174105,W_Nabellen offertes\\COMPLETE,10629,2011/10/03 14:39:20.097,5000,W_Nabellen offertes,COMPLETE
173826,A_DECLINED\\COMPLETE,10889,2011/10/03 14:39:21.720,13000,A_DECLINED,COMPLETE
173826,W_Completeren aanvraag\\COMPLETE,10889,2011/10/03 14:39:28.389,13000,W_Completeren aanvraag,COMPLETE
173712,W_Completeren aanvraag\\START,11180,2011/10/03 14:39:34.962,30000,W_Completeren aanvraag,START
174105,W_Valideren aanvraag\\START,10629,2011/10/03 14:39:51.951,5000,W_Valideren aanvraag,START
173871,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 14:41:00.026,15500,W_Completeren aanvraag,COMPLETE
174024,W_Completeren aanvraag\\START,11201,2011/10/03 14:41:12.717,5000,W_Completeren aanvraag,START
173712,A_CANCELLED\\COMPLETE,11180,2011/10/03 14:42:53.820,30000,A_CANCELLED,COMPLETE
173712,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 14:42:55.584,30000,W_Completeren aanvraag,COMPLETE
174024,A_DECLINED\\COMPLETE,11201,2011/10/03 14:45:57.620,5000,A_DECLINED,COMPLETE
174024,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 14:46:01.705,5000,W_Completeren aanvraag,COMPLETE
174078,W_Completeren aanvraag\\START,11180,2011/10/03 14:46:26.137,10000,W_Completeren aanvraag,START
174105,O_ACCEPTED\\COMPLETE,10629,2011/10/03 14:46:47.624,5000,O_ACCEPTED,COMPLETE
174105,A_REGISTERED\\COMPLETE,10629,2011/10/03 14:46:47.625,5000,A_REGISTERED,COMPLETE
174105,A_ACTIVATED\\COMPLETE,10629,2011/10/03 14:46:47.625,5000,A_ACTIVATED,COMPLETE
174105,A_APPROVED\\COMPLETE,10629,2011/10/03 14:46:47.625,5000,A_APPROVED,COMPLETE
174105,W_Valideren aanvraag\\COMPLETE,10629,2011/10/03 14:46:56.208,5000,W_Valideren aanvraag,COMPLETE
174060,O_CANCELLED\\COMPLETE,11202,2011/10/03 14:48:36.823,6000,O_CANCELLED,COMPLETE
174060,O_SELECTED\\COMPLETE,11202,2011/10/03 14:48:36.823,6000,O_SELECTED,COMPLETE
174060,O_CREATED\\COMPLETE,11202,2011/10/03 14:48:37.827,6000,O_CREATED,COMPLETE
174060,O_SENT\\COMPLETE,11202,2011/10/03 14:48:37.876,6000,O_SENT,COMPLETE
174060,W_Nabellen offertes\\SCHEDULE,,2011/10/03 14:48:38.090,6000,W_Nabellen offertes,SCHEDULE
174060,W_Nabellen offertes\\COMPLETE,,2011/10/03 14:48:39.384,6000,W_Nabellen offertes,COMPLETE
174111,A_SUBMITTED\\COMPLETE,112,2011/10/03 14:49:07.819,2500,A_SUBMITTED,COMPLETE
174111,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 14:49:08.171,2500,A_PARTLYSUBMITTED,COMPLETE
174060,W_Nabellen offertes\\START,,2011/10/03 14:49:24.340,6000,W_Nabellen offertes,START
174111,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 14:50:00.167,2500,W_Afhandelen leads,SCHEDULE
173793,A_ACCEPTED\\COMPLETE,11120,2011/10/03 14:50:01.765,6000,A_ACCEPTED,COMPLETE
174060,O_CANCELLED\\COMPLETE,11202,2011/10/03 14:52:32.242,6000,O_CANCELLED,COMPLETE
174060,O_SELECTED\\COMPLETE,11202,2011/10/03 14:52:32.243,6000,O_SELECTED,COMPLETE
174060,O_CREATED\\COMPLETE,11202,2011/10/03 14:52:33.137,6000,O_CREATED,COMPLETE
174060,O_SENT\\COMPLETE,11202,2011/10/03 14:52:33.166,6000,O_SENT,COMPLETE
174060,W_Nabellen offertes\\SCHEDULE,,2011/10/03 14:52:33.401,6000,W_Nabellen offertes,SCHEDULE
174060,W_Nabellen offertes\\COMPLETE,,2011/10/03 14:52:34.830,6000,W_Nabellen offertes,COMPLETE
174060,W_Nabellen offertes\\START,,2011/10/03 14:53:10.884,6000,W_Nabellen offertes,START
173793,O_SELECTED\\COMPLETE,11120,2011/10/03 14:53:19.306,6000,O_SELECTED,COMPLETE
173793,A_FINALIZED\\COMPLETE,11120,2011/10/03 14:53:19.306,6000,A_FINALIZED,COMPLETE
173793,O_CREATED\\COMPLETE,11120,2011/10/03 14:53:20.371,6000,O_CREATED,COMPLETE
173793,O_SENT\\COMPLETE,11120,2011/10/03 14:53:20.393,6000,O_SENT,COMPLETE
173793,W_Nabellen offertes\\SCHEDULE,,2011/10/03 14:53:20.608,6000,W_Nabellen offertes,SCHEDULE
173793,W_Completeren aanvraag\\COMPLETE,,2011/10/03 14:53:22.061,6000,W_Completeren aanvraag,COMPLETE
173793,W_Nabellen offertes\\START,,2011/10/03 14:53:52.649,6000,W_Nabellen offertes,START
174114,A_SUBMITTED\\COMPLETE,112,2011/10/03 14:54:54.511,8950,A_SUBMITTED,COMPLETE
174114,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 14:54:54.729,8950,A_PARTLYSUBMITTED,COMPLETE
174114,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 14:55:15.500,8950,W_Afhandelen leads,SCHEDULE
174114,W_Afhandelen leads\\START,11201,2011/10/03 14:56:59.797,8950,W_Afhandelen leads,START
173793,W_Nabellen offertes\\COMPLETE,,2011/10/03 14:58:24.450,6000,W_Nabellen offertes,COMPLETE
174114,A_DECLINED\\COMPLETE,11201,2011/10/03 15:01:29.013,8950,A_DECLINED,COMPLETE
174114,W_Afhandelen leads\\COMPLETE,11201,2011/10/03 15:01:32.579,8950,W_Afhandelen leads,COMPLETE
174084,W_Nabellen incomplete dossiers\\START,10809,2011/10/03 15:02:45.927,8400,W_Nabellen incomplete dossiers,START
174045,W_Nabellen incomplete dossiers\\START,10863,2011/10/03 15:03:20.110,25000,W_Nabellen incomplete dossiers,START
173871,W_Completeren aanvraag\\START,10889,2011/10/03 15:04:31.805,15500,W_Completeren aanvraag,START
174045,W_Nabellen incomplete dossiers\\COMPLETE,10863,2011/10/03 15:07:37.975,25000,W_Nabellen incomplete dossiers,COMPLETE
174084,W_Nabellen incomplete dossiers\\COMPLETE,10809,2011/10/03 15:07:54.139,8400,W_Nabellen incomplete dossiers,COMPLETE
174060,W_Nabellen offertes\\COMPLETE,,2011/10/03 15:09:14.867,6000,W_Nabellen offertes,COMPLETE
174111,W_Afhandelen leads\\START,11001,2011/10/03 15:10:20.009,2500,W_Afhandelen leads,START
174111,A_PREACCEPTED\\COMPLETE,11001,2011/10/03 15:11:48.989,2500,A_PREACCEPTED,COMPLETE
174111,W_Completeren aanvraag\\SCHEDULE,11001,2011/10/03 15:11:50.175,2500,W_Completeren aanvraag,SCHEDULE
174111,W_Afhandelen leads\\COMPLETE,11001,2011/10/03 15:11:51.313,2500,W_Afhandelen leads,COMPLETE
174117,A_SUBMITTED\\COMPLETE,112,2011/10/03 15:14:36.133,7500,A_SUBMITTED,COMPLETE
174117,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 15:14:36.507,7500,A_PARTLYSUBMITTED,COMPLETE
174117,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 15:14:47.430,7500,W_Afhandelen leads,SCHEDULE
174078,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 15:14:50.319,10000,W_Completeren aanvraag,COMPLETE
173928,W_Completeren aanvraag\\START,11180,2011/10/03 15:15:05.099,33000,W_Completeren aanvraag,START
174009,W_Completeren aanvraag\\COMPLETE,,2011/10/03 15:15:36.015,7000,W_Completeren aanvraag,COMPLETE
173871,W_Completeren aanvraag\\COMPLETE,10889,2011/10/03 15:15:36.450,15500,W_Completeren aanvraag,COMPLETE
173871,W_Completeren aanvraag\\START,10889,2011/10/03 15:16:20.579,15500,W_Completeren aanvraag,START
174117,W_Afhandelen leads\\START,11001,2011/10/03 15:16:56.244,7500,W_Afhandelen leads,START
173871,W_Completeren aanvraag\\COMPLETE,10889,2011/10/03 15:18:02.595,15500,W_Completeren aanvraag,COMPLETE
174117,A_DECLINED\\COMPLETE,11001,2011/10/03 15:18:40.112,7500,A_DECLINED,COMPLETE
174117,W_Afhandelen leads\\COMPLETE,11001,2011/10/03 15:18:44.611,7500,W_Afhandelen leads,COMPLETE
174009,W_Completeren aanvraag\\START,11201,2011/10/03 15:21:07.007,7000,W_Completeren aanvraag,START
173928,A_ACCEPTED\\COMPLETE,11180,2011/10/03 15:23:23.782,33000,A_ACCEPTED,COMPLETE
174009,A_ACCEPTED\\COMPLETE,11201,2011/10/03 15:28:03.632,7000,A_ACCEPTED,COMPLETE
173928,O_SELECTED\\COMPLETE,11180,2011/10/03 15:29:05.426,33000,O_SELECTED,COMPLETE
173928,A_FINALIZED\\COMPLETE,11180,2011/10/03 15:29:05.426,33000,A_FINALIZED,COMPLETE
173928,O_CREATED\\COMPLETE,11180,2011/10/03 15:29:06.737,33000,O_CREATED,COMPLETE
173928,O_SENT\\COMPLETE,11180,2011/10/03 15:29:06.772,33000,O_SENT,COMPLETE
173928,W_Nabellen offertes\\SCHEDULE,11180,2011/10/03 15:29:06.979,33000,W_Nabellen offertes,SCHEDULE
173928,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 15:29:08.224,33000,W_Completeren aanvraag,COMPLETE
173928,W_Nabellen offertes\\START,11180,2011/10/03 15:29:35.675,33000,W_Nabellen offertes,START
173928,O_CANCELLED\\COMPLETE,11180,2011/10/03 15:30:07.474,33000,O_CANCELLED,COMPLETE
173928,O_SELECTED\\COMPLETE,11180,2011/10/03 15:30:07.474,33000,O_SELECTED,COMPLETE
173928,O_CREATED\\COMPLETE,11180,2011/10/03 15:30:09.051,33000,O_CREATED,COMPLETE
173928,O_SENT\\COMPLETE,11180,2011/10/03 15:30:09.183,33000,O_SENT,COMPLETE
173928,W_Nabellen offertes\\SCHEDULE,11180,2011/10/03 15:30:09.479,33000,W_Nabellen offertes,SCHEDULE
173928,W_Nabellen offertes\\COMPLETE,11180,2011/10/03 15:30:11.254,33000,W_Nabellen offertes,COMPLETE
173928,W_Nabellen offertes\\START,11180,2011/10/03 15:30:20.678,33000,W_Nabellen offertes,START
173928,W_Nabellen offertes\\COMPLETE,11180,2011/10/03 15:31:48.946,33000,W_Nabellen offertes,COMPLETE
174009,O_SELECTED\\COMPLETE,11201,2011/10/03 15:31:53.585,7000,O_SELECTED,COMPLETE
174009,A_FINALIZED\\COMPLETE,11201,2011/10/03 15:31:53.585,7000,A_FINALIZED,COMPLETE
174009,O_CREATED\\COMPLETE,11201,2011/10/03 15:31:55.551,7000,O_CREATED,COMPLETE
174009,O_SENT\\COMPLETE,11201,2011/10/03 15:31:55.584,7000,O_SENT,COMPLETE
174009,W_Nabellen offertes\\SCHEDULE,11201,2011/10/03 15:31:55.797,7000,W_Nabellen offertes,SCHEDULE
174009,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 15:31:56.996,7000,W_Completeren aanvraag,COMPLETE
174120,A_SUBMITTED\\COMPLETE,112,2011/10/03 15:33:26.135,20000,A_SUBMITTED,COMPLETE
174120,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 15:33:26.519,20000,A_PARTLYSUBMITTED,COMPLETE
174120,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 15:33:57.095,20000,W_Afhandelen leads,SCHEDULE
174069,W_Completeren aanvraag\\START,11180,2011/10/03 15:36:58.977,43640,W_Completeren aanvraag,START
173724,W_Completeren aanvraag\\START,11201,2011/10/03 15:37:41.290,15000,W_Completeren aanvraag,START
174069,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 15:38:54.765,43640,W_Completeren aanvraag,COMPLETE
174090,W_Completeren aanvraag\\START,11180,2011/10/03 15:39:02.843,20000,W_Completeren aanvraag,START
174078,W_Completeren aanvraag\\START,,2011/10/03 15:40:03.143,10000,W_Completeren aanvraag,START
174078,W_Completeren aanvraag\\COMPLETE,,2011/10/03 15:41:02.480,10000,W_Completeren aanvraag,COMPLETE
174090,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 15:41:20.792,20000,W_Completeren aanvraag,COMPLETE
174093,W_Completeren aanvraag\\START,11180,2011/10/03 15:41:29.449,21000,W_Completeren aanvraag,START
174120,W_Afhandelen leads\\START,11001,2011/10/03 15:42:38.238,20000,W_Afhandelen leads,START
174096,W_Completeren aanvraag\\START,,2011/10/03 15:44:39.271,5000,W_Completeren aanvraag,START
174120,W_Afhandelen leads\\COMPLETE,11001,2011/10/03 15:46:16.315,20000,W_Afhandelen leads,COMPLETE
174096,W_Completeren aanvraag\\COMPLETE,,2011/10/03 15:46:51.817,5000,W_Completeren aanvraag,COMPLETE
174099,W_Completeren aanvraag\\START,,2011/10/03 15:47:40.751,15000,W_Completeren aanvraag,START
174084,W_Nabellen incomplete dossiers\\START,10863,2011/10/03 15:47:54.843,8400,W_Nabellen incomplete dossiers,START
173724,A_DECLINED\\COMPLETE,11201,2011/10/03 15:48:17.469,15000,A_DECLINED,COMPLETE
173724,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 15:48:20.505,15000,W_Completeren aanvraag,COMPLETE
174099,W_Completeren aanvraag\\COMPLETE,,2011/10/03 15:50:01.559,15000,W_Completeren aanvraag,COMPLETE
174093,A_ACCEPTED\\COMPLETE,11180,2011/10/03 15:50:06.991,21000,A_ACCEPTED,COMPLETE
173742,W_Completeren aanvraag\\START,11201,2011/10/03 15:53:14.368,6000,W_Completeren aanvraag,START
174120,W_Afhandelen leads\\START,11001,2011/10/03 15:53:59.138,20000,W_Afhandelen leads,START
173742,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 15:55:10.703,6000,W_Completeren aanvraag,COMPLETE
174120,A_PREACCEPTED\\COMPLETE,11001,2011/10/03 15:55:46.602,20000,A_PREACCEPTED,COMPLETE
174120,W_Completeren aanvraag\\SCHEDULE,11001,2011/10/03 15:55:46.719,20000,W_Completeren aanvraag,SCHEDULE
174120,W_Afhandelen leads\\COMPLETE,11001,2011/10/03 15:55:48.138,20000,W_Afhandelen leads,COMPLETE
174093,A_FINALIZED\\COMPLETE,11180,2011/10/03 15:57:34.171,21000,A_FINALIZED,COMPLETE
174093,O_SELECTED\\COMPLETE,11180,2011/10/03 15:57:34.171,21000,O_SELECTED,COMPLETE
174093,O_CREATED\\COMPLETE,11180,2011/10/03 15:57:34.989,21000,O_CREATED,COMPLETE
174093,O_SENT\\COMPLETE,11180,2011/10/03 15:57:35.038,21000,O_SENT,COMPLETE
174093,W_Nabellen offertes\\SCHEDULE,11180,2011/10/03 15:57:35.242,21000,W_Nabellen offertes,SCHEDULE
174093,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 15:57:37.034,21000,W_Completeren aanvraag,COMPLETE
174093,W_Nabellen offertes\\START,11180,2011/10/03 15:57:53.572,21000,W_Nabellen offertes,START
174093,W_Nabellen offertes\\COMPLETE,11180,2011/10/03 15:59:15.040,21000,W_Nabellen offertes,COMPLETE
174078,W_Completeren aanvraag\\START,11180,2011/10/03 15:59:26.461,10000,W_Completeren aanvraag,START
174084,W_Nabellen incomplete dossiers\\COMPLETE,10863,2011/10/03 15:59:56.712,8400,W_Nabellen incomplete dossiers,COMPLETE
174120,W_Completeren aanvraag\\START,11201,2011/10/03 15:59:58.115,20000,W_Completeren aanvraag,START
174120,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 16:00:03.623,20000,W_Completeren aanvraag,COMPLETE
173898,W_Completeren aanvraag\\START,11201,2011/10/03 16:00:42.930,7000,W_Completeren aanvraag,START
174102,W_Completeren aanvraag\\START,,2011/10/03 16:01:28.575,4000,W_Completeren aanvraag,START
174078,A_ACCEPTED\\COMPLETE,11180,2011/10/03 16:02:14.401,10000,A_ACCEPTED,COMPLETE
173943,W_Completeren aanvraag\\START,11201,2011/10/03 16:04:13.536,7493,W_Completeren aanvraag,START
173943,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 16:05:15.281,7493,W_Completeren aanvraag,COMPLETE
173943,W_Completeren aanvraag\\START,11201,2011/10/03 16:05:28.030,7493,W_Completeren aanvraag,START
173943,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 16:05:36.814,7493,W_Completeren aanvraag,COMPLETE
173919,W_Completeren aanvraag\\START,11201,2011/10/03 16:07:00.651,4000,W_Completeren aanvraag,START
173919,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 16:08:25.794,4000,W_Completeren aanvraag,COMPLETE
174078,O_SELECTED\\COMPLETE,11180,2011/10/03 16:10:35.932,10000,O_SELECTED,COMPLETE
174078,A_FINALIZED\\COMPLETE,11180,2011/10/03 16:10:35.933,10000,A_FINALIZED,COMPLETE
174078,O_CREATED\\COMPLETE,11180,2011/10/03 16:10:36.593,10000,O_CREATED,COMPLETE
174078,O_SENT\\COMPLETE,11180,2011/10/03 16:10:36.634,10000,O_SENT,COMPLETE
174078,W_Nabellen offertes\\SCHEDULE,11180,2011/10/03 16:10:36.833,10000,W_Nabellen offertes,SCHEDULE
174078,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 16:10:39.639,10000,W_Completeren aanvraag,COMPLETE
174078,W_Nabellen offertes\\START,11180,2011/10/03 16:10:57.506,10000,W_Nabellen offertes,START
174078,W_Nabellen offertes\\COMPLETE,11180,2011/10/03 16:13:02.346,10000,W_Nabellen offertes,COMPLETE
174102,A_ACCEPTED\\COMPLETE,11120,2011/10/03 16:14:17.953,4000,A_ACCEPTED,COMPLETE
174111,W_Completeren aanvraag\\START,11201,2011/10/03 16:14:22.938,2500,W_Completeren aanvraag,START
174123,A_SUBMITTED\\COMPLETE,112,2011/10/03 16:15:28.356,2500,A_SUBMITTED,COMPLETE
174123,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 16:15:29.420,2500,A_PARTLYSUBMITTED,COMPLETE
174123,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 16:15:42.593,2500,W_Afhandelen leads,SCHEDULE
174102,W_Completeren aanvraag\\COMPLETE,,2011/10/03 16:15:49.983,4000,W_Completeren aanvraag,COMPLETE
173919,W_Completeren aanvraag\\START,,2011/10/03 16:16:00.096,4000,W_Completeren aanvraag,START
173919,W_Completeren aanvraag\\COMPLETE,,2011/10/03 16:16:07.842,4000,W_Completeren aanvraag,COMPLETE
174102,W_Completeren aanvraag\\START,,2011/10/03 16:16:20.884,4000,W_Completeren aanvraag,START
174102,A_DECLINED\\COMPLETE,11120,2011/10/03 16:16:36.877,4000,A_DECLINED,COMPLETE
174102,W_Completeren aanvraag\\COMPLETE,,2011/10/03 16:16:41.014,4000,W_Completeren aanvraag,COMPLETE
174096,W_Completeren aanvraag\\START,,2011/10/03 16:17:39.317,5000,W_Completeren aanvraag,START
174123,W_Afhandelen leads\\START,11001,2011/10/03 16:17:57.992,2500,W_Afhandelen leads,START
174120,W_Completeren aanvraag\\START,,2011/10/03 16:18:28.029,20000,W_Completeren aanvraag,START
174123,A_DECLINED\\COMPLETE,11001,2011/10/03 16:20:19.119,2500,A_DECLINED,COMPLETE
174123,W_Afhandelen leads\\COMPLETE,11001,2011/10/03 16:20:21.600,2500,W_Afhandelen leads,COMPLETE
174120,W_Completeren aanvraag\\COMPLETE,,2011/10/03 16:20:43.413,20000,W_Completeren aanvraag,COMPLETE
174126,A_SUBMITTED\\COMPLETE,112,2011/10/03 16:21:35.947,5000,A_SUBMITTED,COMPLETE
174126,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 16:21:36.222,5000,A_PARTLYSUBMITTED,COMPLETE
174111,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 16:21:40.139,2500,W_Completeren aanvraag,COMPLETE
174126,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 16:21:45.031,5000,W_Afhandelen leads,SCHEDULE
174120,W_Completeren aanvraag\\START,11201,2011/10/03 16:21:55.305,20000,W_Completeren aanvraag,START
174120,W_Completeren aanvraag\\COMPLETE,11201,2011/10/03 16:22:10.419,20000,W_Completeren aanvraag,COMPLETE
174096,A_ACCEPTED\\COMPLETE,11120,2011/10/03 16:22:24.804,5000,A_ACCEPTED,COMPLETE
174096,O_SELECTED\\COMPLETE,11120,2011/10/03 16:23:12.513,5000,O_SELECTED,COMPLETE
174096,A_FINALIZED\\COMPLETE,11120,2011/10/03 16:23:12.514,5000,A_FINALIZED,COMPLETE
174096,O_CREATED\\COMPLETE,11120,2011/10/03 16:23:14.022,5000,O_CREATED,COMPLETE
174096,O_SENT\\COMPLETE,11120,2011/10/03 16:23:14.062,5000,O_SENT,COMPLETE
174096,W_Nabellen offertes\\SCHEDULE,,2011/10/03 16:23:15.832,5000,W_Nabellen offertes,SCHEDULE
174096,W_Completeren aanvraag\\COMPLETE,,2011/10/03 16:23:16.914,5000,W_Completeren aanvraag,COMPLETE
174096,W_Nabellen offertes\\START,,2011/10/03 16:23:32.137,5000,W_Nabellen offertes,START
174126,W_Afhandelen leads\\START,11001,2011/10/03 16:25:28.383,5000,W_Afhandelen leads,START
174120,W_Completeren aanvraag\\START,11180,2011/10/03 16:26:36.763,20000,W_Completeren aanvraag,START
174120,W_Completeren aanvraag\\COMPLETE,11180,2011/10/03 16:26:49.034,20000,W_Completeren aanvraag,COMPLETE
174126,A_DECLINED\\COMPLETE,11001,2011/10/03 16:27:37.497,5000,A_DECLINED,COMPLETE
174126,W_Afhandelen leads\\COMPLETE,11001,2011/10/03 16:27:40.672,5000,W_Afhandelen leads,COMPLETE
174096,W_Nabellen offertes\\COMPLETE,,2011/10/03 16:28:05.440,5000,W_Nabellen offertes,COMPLETE
174120,W_Completeren aanvraag\\START,,2011/10/03 16:28:35.646,20000,W_Completeren aanvraag,START
174120,W_Completeren aanvraag\\COMPLETE,,2011/10/03 16:30:24.101,20000,W_Completeren aanvraag,COMPLETE
174111,W_Completeren aanvraag\\START,,2011/10/03 16:34:23.063,2500,W_Completeren aanvraag,START
174129,A_SUBMITTED\\COMPLETE,112,2011/10/03 16:35:06.773,4000,A_SUBMITTED,COMPLETE
174129,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/03 16:35:07.366,4000,A_PARTLYSUBMITTED,COMPLETE
173748,W_Nabellen offertes\\START,11001,2011/10/03 16:35:29.831,5000,W_Nabellen offertes,START
174129,W_Afhandelen leads\\SCHEDULE,112,2011/10/03 16:35:58.032,4000,W_Afhandelen leads,SCHEDULE
174132,A_SUBMITTED\\COMPLETE,112,2011/10/03 16:37:06.797,5000,A_SUBMITTED,COMPLETE
